customer_id,customer_name,age,age_group,gender,city,state,customer_type,registration_date,email,phone,is_active,total_lifetime_value
208,Harini Atwal,48,46-60,Male,Mumbai,Maharashtra,New,2025-02-11,akhurana@example.com,+91-9233935824,True,51204.92
209,Farhan Rama,56,46-60,Male,Hyderabad,Telangana,Regular,2024-12-03,hemangkorpal@example.com,+91-7392744728,True,47000.84
210,Sanya Wagle,51,46-60,Female,Pune,Maharashtra,New,2025-10-04,vivaan91@example.net,+91-9048189584,True,1504.6
211,Patrick Kashyap,58,46-60,Male,Kolkata,West Bengal,New,2025-01-29,email_not_provided@unknown.com,+91-7238089878,True,12560.85
212,Tanveer Tella,75,60+,Male,Bangalore,Karnataka,New,2025-10-10,ymitra@example.net,+91-8211206209,True,5502.54
213,Abeer Goel,33,26-35,Female,Patna,Bihar,New,2024-08-29,email_not_provided@unknown.com,+91-9268748564,True,722132.62
214,Krish Barad,32,26-35,Male,Hyderabad,Telangana,Regular,2024-08-12,jayaramankeya@example.com,+91-9092897397,True,257117.13
215,Qadim Dutt,19,18-25,Female,Pune,Maharashtra,VIP,2024-09-14,yshah@example.org,+91-9834169071,True,641100.93
216,Ekiya Malhotra,71,60+,Male,Hyderabad,Telangana,Regular,2026-01-06,bailliam@example.org,+91-8626129291,True,65473.98
217,Aarush Mutti,37,36-45,Male,Delhi,Delhi,Regular,2025-09-01,esarkar@example.com,+91-8211241830,True,760675.61
218,Harrison Kota,26,26-35,Female,Kolkata,West Bengal,Regular,2026-02-06,praneelamble@example.net,+91-9383901858,True,282449.17
219,Aarini Wali,46,46-60,Male,Hyderabad,Telangana,VIP,2024-03-18,email_not_provided@unknown.com,+91-8987132449,True,22969.37
220,Gautam Dube,73,60+,Female,Patna,Bihar,New,2024-08-31,chauhanvincent@example.com,+91-9299973078,True,22993.17
221,Patrick Muni,74,60+,Female,Delhi,Delhi,Regular,2025-09-17,gabriel27@example.com,+91-7280780938,True,70919.43
222,Mitali Yohannan,33,26-35,Male,Pune,Maharashtra,VIP,2025-08-03,krishnaayushman@example.org,+91-9736755197,True,54465.93
223,Bhavya Das,45,36-45,Female,Chennai,Tamil Nadu,New,2024-03-13,imaran18@example.org,+91-7002870703,True,270000.08
224,Oeshi Chopra,46,46-60,Female,Delhi,Delhi,Churned,2025-06-28,kchhabra@example.org,+91-7262234399,False,0.0
225,Jeevika Natarajan,69,60+,Female,Hyderabad,Telangana,VIP,2025-01-02,bhargavaavni@example.org,+91-9618645939,True,4202.41
226,Ekiya Deo,57,46-60,Male,Kolkata,West Bengal,New,2024-04-12,gabahamsini@example.com,+91-9724898788,True,60104.87
227,Vasatika Agrawal,61,60+,Female,Mumbai,Maharashtra,Regular,2024-02-19,fitan16@example.net,+91-8807398738,True,44845.98
228,Oeshi Amble,26,26-35,Female,Bangalore,Karnataka,Regular,2025-01-21,bhasinsai@example.com,+91-7715037020,True,3874.88
229,Girish Bala,23,18-25,Male,Patna,Bihar,VIP,2024-09-21,krishgara@example.net,+91-8034760161,True,434373.58
230,Arjun Dave,21,18-25,Male,Delhi,Delhi,New,2025-05-31,baradnoah@example.net,+91-8786857209,True,490497.42
231,Hiral Varghese,61,60+,Male,Patna,Bihar,Regular,2025-10-10,jairaj51@example.net,+91-7474270074,True,42495.81
232,Jagvi Gulati,25,18-25,Female,Pune,Maharashtra,New,2025-03-18,saxenajairaj@example.net,+91-8275181126,True,123419.36
233,Siya Om,68,60+,Female,Bangalore,Karnataka,Regular,2026-01-29,advaychowdhury@example.com,+91-9494360435,True,27434.64
234,Jagvi Misra,60,46-60,Male,Kolkata,West Bengal,Regular,2025-05-21,brau@example.com,+91-8063343945,True,92041.29
235,Vansha Ratta,49,46-60,Female,Chennai,Tamil Nadu,VIP,2025-11-30,ybandi@example.com,+91-8100556202,True,32127.27
236,Isha Chaudhari,36,36-45,Male,Chennai,Tamil Nadu,Regular,2025-09-26,danieldalia@example.net,+91-7296648975,True,287898.51
237,Aryan Mahal,25,18-25,Female,Pune,Maharashtra,Regular,2024-11-20,xkhurana@example.com,+91-7545160502,True,505643.01
238,Ekani Date,32,26-35,Female,Chennai,Tamil Nadu,Regular,2025-05-04,christopherthaman@example.com,+91-9735898200,True,0.0
239,Jonathan Chaudhary,22,18-25,Female,Kolkata,West Bengal,New,2024-07-28,nihal20@example.org,+91-9789987765,True,365036.49
240,Yagnesh Parekh,71,60+,Female,Patna,Bihar,New,2024-05-22,sinhasaanvi@example.com,+91-9375103056,True,2322.32
241,Onveer Memon,66,60+,Male,Chennai,Tamil Nadu,Regular,2025-06-25,diptachana@example.org,+91-7102844823,True,10614.45
242,Wazir Sridhar,62,60+,Male,Chennai,Tamil Nadu,Regular,2025-12-05,andraanya@example.net,+91-9821697212,True,57513.32
243,Idika Boase,29,26-35,Female,Mumbai,Maharashtra,Regular,2024-12-07,christopher06@example.org,+91-9919606913,True,374891.56
244,Raksha Parmar,46,46-60,Male,Mumbai,Maharashtra,New,2024-10-16,christopher75@example.com,+91-8838072751,True,58179.12
245,Ria Ganguly,40,36-45,Female,Mumbai,Maharashtra,New,2024-04-20,nimrat64@example.com,+91-8653157028,True,287362.04
246,Azad Shan,20,18-25,Female,Pune,Maharashtra,Regular,2025-09-14,nicholasdass@example.net,+91-7138183252,True,567737.99
247,Bhavya Nayar,61,60+,Female,Chennai,Tamil Nadu,Churned,2025-04-13,email_not_provided@unknown.com,+91-9322123662,False,0.0
248,Geetika Nagy,53,46-60,Female,Delhi,Delhi,Regular,2025-07-10,william70@example.org,+91-7268617082,True,7747.27
249,Bhavna Bhandari,31,26-35,Male,Delhi,Delhi,Regular,2025-07-08,ssinha@example.com,+91-7628110102,True,433951.99
250,Aarini Bhat,20,18-25,Female,Bangalore,Karnataka,Regular,2024-05-29,cbalasubramanian@example.com,+91-7144083962,True,117939.13
251,Chakradev Roy,50,46-60,Female,Pune,Maharashtra,Regular,2025-01-21,xmanda@example.net,+91-8825283991,True,34702.86
252,Tamanna Konda,44,36-45,Female,Chennai,Tamil Nadu,New,2024-10-16,saxenaronith@example.org,+91-9460201546,True,163813.17
253,Diya Sethi,51,46-60,Female,Bangalore,Karnataka,Churned,2024-11-27,pparikh@example.net,+91-7851866997,False,0.0
254,Niharika Choudhary,72,60+,Female,Patna,Bihar,New,2025-11-29,sinharanbir@example.org,+91-8780626668,True,36816.18
255,Niharika Sibal,30,26-35,Male,Mumbai,Maharashtra,Regular,2025-08-01,email_not_provided@unknown.com,+91-9631395519,True,290469.86
256,Peter Yogi,19,18-25,Male,Hyderabad,Telangana,Regular,2024-06-05,veda00@example.net,+91-9226032721,True,80865.39
257,Yashasvi Barman,20,18-25,Male,Chennai,Tamil Nadu,Regular,2025-12-23,berajeremiah@example.org,+91-9294733213,True,528436.05
258,Darika Ghose,47,46-60,Female,Delhi,Delhi,New,2025-01-28,girindraamble@example.org,+91-8734823933,True,37456.95
259,Gagan Magar,31,26-35,Female,Pune,Maharashtra,New,2024-10-07,yatan00@example.net,+91-9703380948,True,48998.4
260,Nakul Wali,18,18-25,Female,Patna,Bihar,VIP,2024-06-23,tgopal@example.net,+91-9489565176,True,455679.08
261,Nidra Sangha,74,60+,Male,Chennai,Tamil Nadu,Regular,2025-11-09,chanderaryan@example.net,+91-7312610666,True,33252.85
262,Qadim Venkataraman,47,46-60,Male,Pune,Maharashtra,VIP,2025-05-01,jairaj11@example.org,+91-7711527265,True,71670.82
263,Yadavi Mittal,58,46-60,Male,Hyderabad,Telangana,New,2026-01-12,rbatta@example.org,+91-9665487388,True,1387.76
264,Aarna Kalita,51,46-60,Female,Patna,Bihar,New,2025-09-19,dpandey@example.org,+91-7195846803,True,70966.04
265,Ayaan Kakar,36,36-45,Female,Chennai,Tamil Nadu,VIP,2024-04-06,vrishti73@example.net,+91-9650557961,True,54141.99
266,Gaurika Iyer,35,26-35,Male,Mumbai,Maharashtra,VIP,2025-09-26,sacharayush@example.com,+91-9501692265,True,16429.89
267,Avi Atwal,55,46-60,Male,Mumbai,Maharashtra,Regular,2024-08-23,bumbcharan@example.net,+91-9491365060,True,25663.34
268,Anay Choudhry,75,60+,Male,Kolkata,West Bengal,New,2025-04-14,bparsa@example.net,+91-9224080839,True,9991.43
269,Upkaar Chowdhury,19,18-25,Male,Pune,Maharashtra,Regular,2024-03-20,maya57@example.com,+91-8089105178,True,379224.18
270,Vansha Anne,22,18-25,Male,Bangalore,Karnataka,Regular,2025-10-23,bakhshi67@example.org,+91-9283392595,True,549051.86
271,Chaitaly Salvi,26,26-35,Female,Bangalore,Karnataka,Regular,2025-10-31,mammenayaan@example.org,+91-7164772303,True,423165.25
272,Dev Sharaf,65,60+,Female,Hyderabad,Telangana,VIP,2025-09-07,ladjyoti@example.net,+91-8590590103,True,12161.58
273,Rohan Dora,74,60+,Male,Mumbai,Maharashtra,VIP,2025-09-29,vinaya11@example.com,+91-9205996359,True,20281.14
274,Bhavani Chopra,47,46-60,Female,Bangalore,Karnataka,New,2024-10-15,zansikuruvilla@example.net,+91-8354003494,True,17909.98
275,Omisha Sidhu,74,60+,Male,Hyderabad,Telangana,Regular,2025-08-06,jagat03@example.org,+91-7686749102,True,30413.74
276,Aadhya Garde,43,36-45,Male,Mumbai,Maharashtra,Regular,2024-03-20,manbirbhavsar@example.org,+91-8062778472,True,72703.47
277,Agastya Bumb,20,18-25,Female,Mumbai,Maharashtra,VIP,2024-09-17,fgaba@example.com,+91-9585924493,True,107472.53
278,Anita Chauhan,64,60+,Female,Hyderabad,Telangana,VIP,2026-01-18,kapadiaansh@example.net,+91-9058475570,True,50006.87
279,Liam Mital,37,36-45,Female,Delhi,Delhi,Regular,2025-04-01,nikita48@example.net,+91-8098810873,True,167728.61
280,Nidhi Sachdev,20,18-25,Female,Kolkata,West Bengal,Regular,2025-03-07,xbhalla@example.com,Phone Not Available,True,389014.98
281,Henry Gopal,73,60+,Female,Pune,Maharashtra,Regular,2025-12-24,manan83@example.com,+91-8868486139,True,61799.26
282,Aahana Hora,25,18-25,Female,Delhi,Delhi,VIP,2024-05-29,pallavi34@example.org,+91-7236213757,True,218916.3
283,Ubika Kala,30,26-35,Male,Hyderabad,Telangana,New,2024-09-16,email_not_provided@unknown.com,+91-8008213854,True,271156.12
284,Riya Bhat,66,60+,Male,Hyderabad,Telangana,VIP,2025-10-26,riya81@example.org,+91-8882444810,True,56904.39
285,Chanchal Halder,40,36-45,Male,Mumbai,Maharashtra,New,2024-11-28,triya81@example.net,+91-9327174491,True,203337.63
286,Omkaar Sagar,55,46-60,Female,Hyderabad,Telangana,Regular,2026-01-01,sdesai@example.net,+91-9768296272,True,35557.53
287,Pratyush Mall,62,60+,Male,Patna,Bihar,New,2024-11-26,purohitmaanav@example.org,+91-7404771442,True,82627.16
288,Samuel Bawa,20,18-25,Male,Patna,Bihar,Regular,2024-05-11,xchandran@example.org,+91-7528197091,True,732554.67
289,Arin Acharya,71,60+,Male,Pune,Maharashtra,Regular,2025-09-16,radha45@example.com,+91-7176049357,True,11004.3
290,Praneel Sheth,52,46-60,Female,Bangalore,Karnataka,New,2024-11-30,jalsabasu@example.org,+91-7036693855,True,56390.07
291,Aditya Swaminathan,68,60+,Female,Bangalore,Karnataka,New,2024-04-13,sunderneelima@example.com,+91-9053007420,True,28977.93
292,Nandini Dhar,41,36-45,Male,Delhi,Delhi,New,2025-07-09,mghosh@example.com,+91-7923807881,True,423098.61
293,Krish Brahmbhatt,52,46-60,Male,Delhi,Delhi,Regular,2025-11-01,csundaram@example.org,+91-9411228532,True,22817.78
294,Hemangini Sibal,27,26-35,Male,Delhi,Delhi,New,2024-06-27,keeroni@example.org,+91-7028535655,True,476855.36
295,Shivani Dave,60,46-60,Male,Hyderabad,Telangana,New,2024-04-20,sben@example.org,+91-8984976063,True,57527.5
296,Ishita Bora,57,46-60,Male,Pune,Maharashtra,Churned,2025-05-21,dhriti74@example.org,+91-9769773974,False,0.0
297,Ishani Bassi,48,46-60,Female,Delhi,Delhi,Regular,2024-11-12,siyagokhale@example.com,Phone Not Available,True,8657.38
298,Yochana Sachdeva,43,36-45,Male,Mumbai,Maharashtra,Regular,2024-04-13,mishraluke@example.net,+91-8075354056,True,12073.63
299,Andrew Keer,18,18-25,Male,Hyderabad,Telangana,Regular,2024-12-15,email_not_provided@unknown.com,+91-9047154865,True,279274.34
300,Jonathan Mangat,61,60+,Female,Hyderabad,Telangana,New,2025-08-23,muttiyasti@example.org,+91-9313322143,True,44851.65
301,Nikita Lall,66,60+,Female,Kolkata,West Bengal,VIP,2024-08-20,hemang08@example.com,+91-8006180689,True,17727.48
302,Bhavani Cherian,58,46-60,Male,Bangalore,Karnataka,New,2024-04-19,manbir00@example.com,+91-9665754651,True,5098.51
303,Advaith Choudhury,73,60+,Female,Mumbai,Maharashtra,New,2024-08-17,bhavaninatt@example.com,+91-7811514311,True,36818.58
304,Laban Mane,52,46-60,Male,Kolkata,West Bengal,Churned,2025-03-23,daliaanmol@example.org,+91-7869245219,False,0.0
305,Girik Kota,70,60+,Male,Pune,Maharashtra,New,2025-12-04,ndasgupta@example.net,+91-9440883513,True,2003.52
306,Chaitanya Nori,56,46-60,Female,Chennai,Tamil Nadu,Regular,2025-09-10,bhavsarfaraj@example.com,+91-7488431553,True,29577.97
307,Darika Pandey,43,36-45,Male,Mumbai,Maharashtra,Churned,2026-01-02,kalatanmayi@example.net,+91-9427743900,False,0.0
308,Nikita Suresh,33,26-35,Female,Delhi,Delhi,Regular,2024-11-23,vasatika49@example.com,+91-8451655247,True,11822.07
309,Arjun Natt,50,46-60,Male,Mumbai,Maharashtra,Regular,2025-05-01,oparikh@example.org,+91-8740733262,True,14602.13
310,Veer Vyas,33,26-35,Male,Delhi,Delhi,Regular,2025-11-26,hemalsood@example.org,+91-8073354535,True,431844.04
311,Arin Bora,50,46-60,Male,Mumbai,Maharashtra,Regular,2025-02-28,christopher81@example.org,+91-7886236582,True,47322.48
312,Dominic Ahuja,27,26-35,Male,Delhi,Delhi,Churned,2025-05-09,dominickanda@example.net,+91-9901522252,False,0.0
313,Madhavi Bobal,64,60+,Female,Chennai,Tamil Nadu,Regular,2025-12-01,mandahardik@example.com,+91-9650392791,True,18175.91
314,Isha Lala,63,60+,Male,Kolkata,West Bengal,Regular,2024-07-11,omisha00@example.net,+91-9744448264,True,19935.05
315,Alka Shetty,64,60+,Male,Kolkata,West Bengal,Regular,2024-09-09,sarthak59@example.com,+91-7539058801,True,68900.89
316,Isaiah Virk,60,46-60,Female,Mumbai,Maharashtra,New,2024-06-05,revashroff@example.com,+91-7606608127,True,42702.11
317,Pooja Parmar,41,36-45,Male,Delhi,Delhi,Regular,2025-08-06,dominic80@example.org,+91-8519222623,True,628187.52
318,Rayaan Hari,35,26-35,Male,Bangalore,Karnataka,Regular,2025-03-27,fradochand@example.com,+91-9008163530,True,493696.61
319,Isha Kuruvilla,25,18-25,Male,Hyderabad,Telangana,Regular,2025-05-23,omaja45@example.org,+91-7806278986,True,245009.0
320,Ati Bose,72,60+,Male,Chennai,Tamil Nadu,Regular,2025-05-25,turviparmar@example.org,+91-8001560151,True,0.0
321,Rajeshri Morar,67,60+,Female,Delhi,Delhi,Regular,2025-02-23,depavani@example.net,+91-9533675217,True,18471.53
322,Amara Kibe,21,18-25,Male,Delhi,Delhi,Regular,2024-09-12,nayarisha@example.org,+91-7777073454,True,336306.06
323,Faris Ravel,66,60+,Female,Patna,Bihar,New,2025-02-16,bobalharrison@example.net,+91-8090295635,True,623.9
324,Abeer Gill,27,26-35,Male,Pune,Maharashtra,Regular,2024-05-26,ridhi95@example.org,+91-8705663352,True,480573.42
325,Yasti Parmar,32,26-35,Male,Hyderabad,Telangana,Regular,2025-08-22,qlad@example.com,+91-7561778409,True,0.0
326,Wishi Gulati,23,18-25,Female,Chennai,Tamil Nadu,Regular,2024-03-25,varenyanayak@example.net,+91-8003804211,True,344467.71
327,Orinder Wason,74,60+,Female,Patna,Bihar,New,2025-11-16,dvenkatesh@example.org,+91-7618838355,True,27832.55
328,Jalsa Mani,18,18-25,Male,Mumbai,Maharashtra,Churned,2025-08-03,karnikrachit@example.org,Phone Not Available,False,0.0
329,Nihal Narang,66,60+,Female,Bangalore,Karnataka,New,2025-12-10,krishnawarjas@example.org,+91-7127943765,True,8448.86
330,Adya Bandi,68,60+,Male,Kolkata,West Bengal,Regular,2025-02-27,matthew86@example.net,+91-8303319961,True,5451.39
331,Wakeeta Contractor,29,26-35,Male,Patna,Bihar,Regular,2024-04-12,etawalia@example.org,+91-7515497514,True,606574.06
332,Frederick Bhagat,36,36-45,Female,Pune,Maharashtra,Churned,2025-08-19,sathvik88@example.net,+91-9393814744,False,0.0
333,Aadhya Srinivasan,38,36-45,Female,Kolkata,West Bengal,Regular,2024-10-28,omajabali@example.org,+91-8493318131,True,132200.0
334,Agastya Nayar,48,46-60,Male,Delhi,Delhi,Regular,2025-01-31,deepa99@example.org,+91-9439755674,True,43509.78
335,Anamika Kari,67,60+,Male,Chennai,Tamil Nadu,VIP,2026-01-23,gangakrishnan@example.org,+91-9610763094,True,2093.64
336,Tanay Ghose,64,60+,Female,Chennai,Tamil Nadu,Regular,2025-06-09,amalhotra@example.com,+91-8910357973,True,20898.88
337,Sai Buch,21,18-25,Female,Bangalore,Karnataka,Regular,2024-03-03,daniellal@example.com,+91-8843513813,True,495595.68
338,Forum Nigam,65,60+,Male,Kolkata,West Bengal,Regular,2024-06-01,jagdishmodi@example.com,+91-7389500470,True,51725.39
339,Warjas Ranganathan,50,46-60,Female,Mumbai,Maharashtra,Regular,2025-09-12,chanakya74@example.org,+91-8528944483,True,66143.0
340,Zinal Muni,36,36-45,Female,Chennai,Tamil Nadu,New,2024-09-30,ghosechameli@example.org,+91-7483457862,True,97353.32
341,Guneet Rana,68,60+,Male,Pune,Maharashtra,New,2025-03-23,msheth@example.net,+91-8061390005,True,35021.06
342,Ojasvi Dass,37,36-45,Female,Chennai,Tamil Nadu,Regular,2025-01-24,sibaljackson@example.net,+91-9617901876,True,234077.29
343,Bina Chaudhry,70,60+,Female,Mumbai,Maharashtra,New,2025-10-04,nitara76@example.com,+91-8817378271,True,59273.41
344,Yoshita Tank,57,46-60,Male,Pune,Maharashtra,New,2025-04-06,gandhiethan@example.com,+91-8638029852,True,35405.1
345,Dominic Uppal,54,46-60,Female,Patna,Bihar,Churned,2025-01-29,ekbal87@example.com,+91-9115741539,False,0.0
346,Yauvani Dhillon,20,18-25,Male,Chennai,Tamil Nadu,Regular,2024-08-04,gourhardik@example.net,+91-7249086028,True,127574.25
347,Upasna Bansal,53,46-60,Female,Pune,Maharashtra,New,2024-11-11,lsarkar@example.org,+91-7661501100,True,19731.7
348,Lohit Pal,40,36-45,Female,Hyderabad,Telangana,Regular,2024-12-16,chaman90@example.net,+91-8570560806,True,51904.74
349,Yadavi Sinha,40,36-45,Male,Delhi,Delhi,Regular,2026-01-02,dugarlila@example.net,+91-7006195778,True,171378.71
350,Ranbir Iyengar,44,36-45,Male,Pune,Maharashtra,New,2025-01-26,luckysinghal@example.net,Phone Not Available,True,729444.07
351,Benjamin Bhavsar,70,60+,Female,Hyderabad,Telangana,Regular,2025-12-04,dharrushil@example.org,+91-9008811324,True,39714.53
352,Isha Salvi,73,60+,Male,Hyderabad,Telangana,Regular,2025-12-25,panditqarin@example.com,+91-7589356407,True,8382.47
353,Rehaan Mohan,32,26-35,Female,Kolkata,West Bengal,New,2024-06-19,ekapad42@example.com,+91-9740413620,True,123391.62
354,Neel Date,51,46-60,Male,Bangalore,Karnataka,Regular,2025-10-24,jkrishna@example.com,+91-7334512231,True,47968.27
355,Aarav Chakrabarti,35,26-35,Female,Chennai,Tamil Nadu,New,2024-08-21,gkapur@example.org,+91-9859583977,True,351817.98
356,Falan Ray,49,46-60,Male,Pune,Maharashtra,Churned,2024-05-06,vansharavel@example.com,+91-9208291271,False,0.0
357,Abha Dhingra,72,60+,Male,Pune,Maharashtra,VIP,2025-10-22,harinakshi24@example.net,+91-8315032168,True,33899.55
358,Tripti Kaul,47,46-60,Male,Kolkata,West Bengal,Churned,2024-08-30,baurora@example.net,+91-7805704752,False,0.0
359,Fitan Dutta,66,60+,Male,Mumbai,Maharashtra,VIP,2024-05-04,fsathe@example.net,+91-7959767267,True,23243.65
360,Advay Natarajan,42,36-45,Female,Mumbai,Maharashtra,Regular,2025-12-02,soniyoshita@example.com,+91-9219051414,True,786266.23
361,Balhaar Sagar,58,46-60,Female,Kolkata,West Bengal,Regular,2026-02-07,jacobloke@example.org,+91-7532010874,True,7065.02
362,Mitali Varty,66,60+,Male,Bangalore,Karnataka,Regular,2025-10-23,kamalamemon@example.net,+91-8990452580,True,1974.06
363,Turvi Nadkarni,48,46-60,Female,Mumbai,Maharashtra,Regular,2024-12-07,baniklopa@example.net,+91-8355763796,True,29747.78
364,Guneet Mammen,57,46-60,Female,Delhi,Delhi,Regular,2025-02-15,samakshcontractor@example.com,+91-7472140293,True,28957.35
365,Ayushman Kadakia,41,36-45,Male,Patna,Bihar,VIP,2024-05-10,tanveer46@example.org,+91-9434031214,True,154525.62
366,Vamakshi Nath,34,26-35,Male,Kolkata,West Bengal,New,2026-02-08,simongarg@example.com,+91-8653825709,True,116042.46
367,Qabil Mahal,67,60+,Male,Pune,Maharashtra,New,2024-03-24,chandrarehaan@example.org,+91-9276731088,True,30046.92
368,Zayyan Mutti,19,18-25,Female,Delhi,Delhi,New,2024-12-16,mukhopadhyayarya@example.com,+91-7654821929,True,262952.39
369,Vedhika Talwar,47,46-60,Male,Delhi,Delhi,Regular,2025-02-20,lohit17@example.org,+91-8635592208,True,3717.3
370,Balhaar Ganesan,35,26-35,Male,Chennai,Tamil Nadu,Regular,2025-05-30,pdayal@example.com,+91-8169496537,True,377877.38
371,Ansh Memon,62,60+,Male,Bangalore,Karnataka,Regular,2024-03-11,chakrabortyjyoti@example.net,+91-9488244785,True,31776.49
372,Warjas Bahl,71,60+,Female,Patna,Bihar,New,2025-04-08,sakshambal@example.com,+91-7907435181,True,19372.03
373,Vrinda Luthra,52,46-60,Female,Kolkata,West Bengal,Regular,2025-08-07,jeetdatta@example.org,+91-7287476018,True,4831.03
374,Daksh Deshpande,52,46-60,Female,Kolkata,West Bengal,New,2024-04-10,rayaan97@example.org,+91-8724654670,True,13441.43
375,Darpan Viswanathan,30,26-35,Female,Chennai,Tamil Nadu,Regular,2024-02-16,sarrafmax@example.com,+91-7960086979,True,215293.8
376,Pratyush Kothari,65,60+,Male,Bangalore,Karnataka,Regular,2024-07-17,rtalwar@example.com,+91-9558805477,True,17482.78
377,Devansh Bhatnagar,21,18-25,Male,Hyderabad,Telangana,Regular,2025-06-01,harrison74@example.com,+91-7363154369,True,585314.54
378,Bimala Goel,54,46-60,Male,Mumbai,Maharashtra,VIP,2025-12-07,michael39@example.com,+91-7782737893,True,18435.11
379,Frederick Shroff,27,26-35,Female,Hyderabad,Telangana,New,2024-12-06,jasmitnagi@example.com,+91-7854893896,True,92805.28
380,Alka Chana,66,60+,Male,Hyderabad,Telangana,New,2024-05-08,kariharinakshi@example.org,+91-8619524699,True,34285.84
